ID,Prob1
26859, 0.24
26860, 0.18
26861, 0.52
26862, 0.58
26863, 0.15
26864, 0.70
26865, 0.65
26866, 0.30
26867, 0.29
26868, 0.81
26869, 0.76
26870, 0.44
26871, 0.31
26872, 0.38
26873, 0.02
26874, 0.59
26875, 0.40
26876, 0.59
26877, 0.37
26878, 0.84
26879, 0.56
26880, 0.30
26881, 0.19
26882, 0.96
26883, 0.78
26884, 0.13
26885, 0.22
26886, 0.55
26887, 0.11
26888, 0.38
26889, 0.02
26890, 0.77
26891, 0.14
26892, 0.08
26893, 0.02
26894, 0.79
26895, 0.38
26896, 0.19
26897, 0.08
26898, 0.37
26899, 0.20
26900, 0.35
26901, 0.08
26902, 0.14
26903, 0.02
26904, 0.41
26905, 0.18
26906, 0.95
26907, 0.20
26908, 0.23
26909, 0.74
26910, 0.58
26911, 0.37
26912, 0.52
26913, 0.80
26914, 0.75
26915, 0.34
26916, 0.81
26917, 0.17
26918, 0.38
26919, 0.11
26920, 0.44
26921, 0.43
26922, 0.51
26923, 0.53
26924, 0.31
26925, 0.71
26926, 0.54
26927, 0.47
26928, 0.77
26929, 0.24
26930, 0.36
26931, 0.53
26932, 0.68
26933, 0.02
26934, 0.53
26935, 0.29
26936, 0.74
26937, 0.39
26938, 0.59
26939, 0.65
26940, 0.05
26941, 0.03
26942, 0.35
26943, 0.20
26944, 0.48
26945, 0.77
26946, 0.26
26947, 0.25
26948, 0.64
26949, 0.35
26950, 0.04
26951, 0.40
26952, 0.26
26953, 0.26
26954, 0.11
26955, 0.20
26956, 0.28
26957, 0.12
26958, 0.31
26959, 0.40
26960, 0.48
26961, 0.23
26962, 0.90
26963, 0.19
26964, 0.69
26965, 0.40
26966, 0.19
26967, 0.06
26968, 0.22
26969, 0.35
26970, 0.60
26971, 0.19
26972, 0.20
26973, 0.80
26974, 0.26
26975, 0.26
26976, 0.92
26977, 0.25
26978, 0.61
26979, 0.64
26980, 0.61
26981, 0.08
26982, 0.15
26983, 0.08
26984, 0.30
26985, 0.72
26986, 0.74
26987, 0.37
26988, 0.06
26989, 0.04
26990, 0.69
26991, 0.21
26992, 0.22
26993, 0.14
26994, 0.28
26995, 0.05
26996, 0.12
26997, 0.13
26998, 0.58
26999, 0.37
27000, 0.54
27001, 0.19
27002, 0.21
27003, 0.13
27004, 0.51
27005, 0.44
27006, 0.26
27007, 0.14
27008, 0.38
27009, 0.03
27010, 0.09
27011, 0.02
27012, 0.43
27013, 0.70
27014, 0.04
27015, 0.29
27016, 0.54
27017, 0.57
27018, 0.26
27019, 0.22
27020, 0.22
27021, 0.02
27022, 0.96
27023, 0.77
27024, 0.02
27025, 0.19
27026, 0.13
27027, 0.30
27028, 0.14
27029, 0.02
27030, 0.17
27031, 0.30
27032, 0.08
27033, 0.08
27034, 0.40
27035, 0.24
27036, 0.06
27037, 0.68
27038, 0.54
27039, 0.48
27040, 0.15
27041, 0.35
27042, 0.78
27043, 0.33
27044, 0.20
27045, 0.08
27046, 0.81
27047, 0.48
27048, 0.18
27049, 0.31
27050, 0.37
27051, 0.08
27052, 0.20
27053, 0.71
27054, 0.16
27055, 0.25
27056, 0.10
27057, 0.35
27058, 0.20
27059, 0.64
27060, 0.44
27061, 0.57
27062, 0.05
27063, 0.12
27064, 0.22
27065, 0.06
27066, 0.37
27067, 0.44
27068, 0.80
27069, 0.28
27070, 0.10
27071, 0.22
27072, 0.40
27073, 0.32
27074, 0.11
27075, 0.58
27076, 0.08
27077, 0.12
27078, 0.10
27079, 0.43
27080, 0.23
27081, 0.35
27082, 0.16
27083, 0.75
27084, 0.07
27085, 0.39
27086, 0.84
27087, 0.13
27088, 0.13
27089, 0.19
27090, 0.13
27091, 0.37
27092, 0.15
27093, 0.41
27094, 0.17
27095, 0.10
27096, 0.53
27097, 0.06
27098, 0.41
27099, 0.24
27100, 0.30
27101, 0.53
27102, 0.15
27103, 0.06
27104, 0.03
27105, 0.41
27106, 0.18
27107, 0.23
27108, 0.04
27109, 0.87
27110, 0.64
27111, 0.30
27112, 0.33
27113, 0.27
27114, 0.30
27115, 0.27
27116, 0.12
27117, 0.64
27118, 0.68
27119, 0.09
27120, 0.87
27121, 0.37
27122, 0.31
27123, 0.42
27124, 0.17
27125, 0.05
27126, 0.13
27127, 0.13
27128, 0.41
27129, 0.46
27130, 0.69
27131, 0.10
27132, 0.72
27133, 0.39
27134, 0.07
27135, 0.05
27136, 0.13
27137, 0.03
27138, 0.08
27139, 0.03
27140, 0.69
27141, 0.19
27142, 0.57
27143, 0.11
27144, 0.10
27145, 0.36
27146, 0.09
27147, 0.59
27148, 0.13
27149, 0.59
27150, 0.13
27151, 0.59
27152, 0.37
27153, 0.04
27154, 0.08
27155, 0.19
27156, 0.27
27157, 0.51
27158, 0.68
27159, 0.48
27160, 0.03
27161, 0.13
27162, 0.02
27163, 0.29
27164, 0.05
27165, 0.32
27166, 0.80
27167, 0.19
27168, 0.73
27169, 0.58
27170, 0.14
27171, 0.24
27172, 0.17
27173, 0.33
27174, 0.70
27175, 0.39
27176, 0.88
27177, 0.27
27178, 0.04
27179, 0.70
27180, 0.12
27181, 0.17
27182, 0.55
27183, 0.83
27184, 0.25
27185, 0.23
27186, 0.16
27187, 0.07
27188, 0.29
27189, 0.06
27190, 0.14
27191, 0.05
27192, 0.27
27193, 0.37
27194, 0.04
27195, 0.48
27196, 0.70
27197, 0.23
27198, 0.26
27199, 0.02
27200, 0.29
27201, 0.32
27202, 0.33
27203, 0.11
27204, 0.15
27205, 0.44
27206, 0.33
27207, 0.02
27208, 0.18
27209, 0.21
27210, 0.44
27211, 0.54
27212, 0.45
27213, 0.77
27214, 0.07
27215, 0.25
27216, 0.30
27217, 0.69
27218, 0.17
27219, 0.61
27220, 0.22
27221, 0.03
27222, 0.79
27223, 0.65
27224, 0.14
27225, 0.01
27226, 0.18
27227, 0.35
27228, 0.56
27229, 0.24
27230, 0.48
27231, 0.13
27232, 0.90
27233, 0.04
27234, 0.32
27235, 0.66
27236, 0.49
27237, 0.55
27238, 0.22
27239, 0.04
27240, 0.40
27241, 0.64
27242, 0.22
27243, 0.09
27244, 0.56
27245, 0.19
27246, 0.13
27247, 0.18
27248, 0.13
27249, 0.16
27250, 0.16
27251, 0.17
27252, 0.01
27253, 0.56
27254, 0.17
27255, 0.18
27256, 0.38
27257, 0.15
27258, 0.05
27259, 0.02
27260, 0.03
27261, 0.32
27262, 0.06
27263, 0.36
27264, 0.37
27265, 0.51
27266, 0.47
27267, 0.17
27268, 0.05
27269, 0.22
27270, 0.92
27271, 0.61
27272, 0.44
27273, 0.34
27274, 0.16
27275, 0.39
27276, 0.24
27277, 0.31
27278, 0.40
27279, 0.95
27280, 0.52
27281, 0.12
27282, 0.06
27283, 0.19
27284, 0.51
27285, 0.22
27286, 0.16
27287, 0.25
27288, 0.14
27289, 0.73
27290, 0.29
27291, 0.79
27292, 0.54
27293, 0.70
27294, 0.09
27295, 0.66
27296, 0.25
27297, 0.26
27298, 0.02
27299, 0.13
27300, 0.63
27301, 0.18
27302, 0.77
27303, 0.86
27304, 0.11
27305, 0.31
27306, 0.36
27307, 0.28
27308, 0.28
27309, 0.65
27310, 0.54
27311, 0.16
27312, 0.02
27313, 0.27
27314, 0.72
27315, 0.06
27316, 0.31
27317, 0.16
27318, 0.09
27319, 0.01
27320, 0.25
27321, 0.25
27322, 0.10
27323, 0.11
27324, 0.75
27325, 0.58
27326, 0.23
27327, 0.46
27328, 0.50
27329, 0.04
27330, 0.05
27331, 0.96
27332, 0.52
27333, 0.19
27334, 0.51
27335, 0.44
27336, 0.04
27337, 0.20
27338, 0.10
27339, 0.51
27340, 0.19
27341, 0.79
27342, 0.57
27343, 0.57
27344, 0.18
27345, 0.80
27346, 0.08
27347, 0.15
27348, 0.52
27349, 0.35
27350, 0.04
27351, 0.33
27352, 0.34
27353, 0.12
27354, 0.09
27355, 0.33
27356, 0.21
27357, 0.62
27358, 0.68
27359, 0.09
27360, 0.39
27361, 0.16
27362, 0.72
27363, 0.38
27364, 0.33
27365, 0.30
27366, 0.58
27367, 0.09
27368, 0.11
27369, 0.17
27370, 0.31
27371, 0.45
27372, 0.46
27373, 0.64
27374, 0.21
27375, 0.11
27376, 0.46
27377, 0.28
27378, 0.13
27379, 0.65
27380, 0.15
27381, 0.13
27382, 0.69
27383, 0.81
27384, 0.46
27385, 0.24
27386, 0.14
27387, 0.73
27388, 0.56
27389, 0.29
27390, 0.22
27391, 0.08
27392, 0.14
27393, 0.83
27394, 0.61
27395, 0.43
27396, 0.05
27397, 0.24
27398, 0.10
27399, 0.31
27400, 0.03
27401, 0.15
27402, 0.08
27403, 0.44
27404, 0.14
27405, 0.06
27406, 0.23
27407, 0.13
27408, 0.19
27409, 0.47
27410, 0.30
27411, 0.78
27412, 0.33
27413, 0.30
27414, 0.09
27415, 0.04
27416, 0.29
27417, 0.12
27418, 0.37
27419, 0.22
27420, 0.30
27421, 0.58
27422, 0.72
27423, 0.47
27424, 0.01
27425, 0.31
27426, 0.44
27427, 0.40
27428, 0.94
27429, 0.61
27430, 0.31
27431, 0.17
27432, 0.69
27433, 0.06
27434, 0.54
27435, 0.76
27436, 0.32
27437, 0.14
27438, 0.15
27439, 0.35
27440, 0.15
27441, 0.32
27442, 0.02
27443, 0.22
27444, 0.40
27445, 0.25
27446, 0.53
27447, 0.44
27448, 0.19
27449, 0.28
27450, 0.04
27451, 0.30
27452, 0.58
27453, 0.11
27454, 0.60
27455, 0.29
27456, 0.08
27457, 0.02
27458, 0.85
27459, 0.58
27460, 0.33
27461, 0.07
27462, 0.06
27463, 0.24
27464, 0.60
27465, 0.18
27466, 0.35
27467, 0.02
27468, 0.61
27469, 0.07
27470, 0.29
27471, 0.32
27472, 0.46
27473, 0.48
27474, 0.40
27475, 0.57
27476, 0.29
27477, 0.11
27478, 0.63
27479, 0.46
27480, 0.77
27481, 0.97
27482, 0.25
27483, 0.28
27484, 0.59
27485, 0.51
27486, 0.40
27487, 0.08
27488, 0.36
27489, 0.02
27490, 0.74
27491, 0.18
27492, 0.77
27493, 0.53
27494, 0.31
27495, 0.39
27496, 0.66
27497, 0.23
27498, 0.73
27499, 0.52
27500, 0.74
27501, 0.66
27502, 0.74
27503, 0.14
27504, 0.19
27505, 0.42
27506, 0.09
27507, 0.64
27508, 0.62
27509, 0.52
27510, 0.45
27511, 0.52
27512, 0.11
27513, 0.38
27514, 0.11
27515, 0.55
27516, 0.12
27517, 0.27
27518, 0.19
27519, 0.16
27520, 0.61
27521, 0.33
27522, 0.15
27523, 0.72
27524, 0.28
27525, 0.29
27526, 0.54
27527, 0.27
27528, 0.39
27529, 0.07
27530, 0.11
27531, 0.26
27532, 0.10
27533, 0.68
27534, 0.31
27535, 0.61
27536, 0.32
27537, 0.09
27538, 0.85
27539, 0.49
27540, 0.39
27541, 0.61
27542, 0.58
27543, 0.44
27544, 0.29
27545, 0.51
27546, 0.11
27547, 0.77
27548, 0.25
27549, 0.82
27550, 0.10
27551, 0.29
27552, 0.58
27553, 0.78
27554, 0.13
27555, 0.64
27556, 0.71
27557, 0.28
27558, 0.43
27559, 0.81
27560, 0.41
27561, 0.44
27562, 0.62
27563, 0.07
27564, 0.31
27565, 0.58
27566, 0.34
27567, 0.91
27568, 0.76
27569, 0.66
27570, 0.88
27571, 0.33
27572, 0.20
27573, 0.35
27574, 0.31
27575, 0.12
27576, 0.15
27577, 0.59
27578, 0.23
27579, 0.64
27580, 0.29
27581, 0.51
27582, 0.31
27583, 0.15
27584, 0.35
27585, 0.08
27586, 0.68
27587, 0.15
27588, 0.75
27589, 0.48
27590, 0.62
27591, 0.62
27592, 0.02
27593, 0.31
27594, 0.27
27595, 0.10
27596, 0.21
27597, 0.03
27598, 0.40
27599, 0.12
27600, 0.08
27601, 0.06
27602, 0.78
27603, 0.32
27604, 0.24
27605, 0.02
27606, 0.11
27607, 0.26
27608, 0.84
27609, 0.24
27610, 0.50
27611, 0.31
27612, 0.55
27613, 0.79
27614, 0.18
27615, 0.07
27616, 0.03
27617, 0.90
27618, 0.34
27619, 0.17
27620, 0.13
27621, 0.73
27622, 0.45
27623, 0.95
27624, 0.82
27625, 0.14
27626, 0.17
27627, 0.17
27628, 0.60
27629, 0.09
27630, 0.53
27631, 0.32
27632, 0.45
27633, 0.07
27634, 0.20
27635, 0.63
27636, 0.13
27637, 0.25
27638, 0.01
27639, 0.75
27640, 0.32
27641, 0.69
27642, 0.13
27643, 0.33
27644, 0.16
27645, 0.29
27646, 0.17
27647, 0.51
27648, 0.58
27649, 0.04
27650, 0.07
27651, 0.06
27652, 0.93
27653, 0.30
27654, 0.56
27655, 0.60
27656, 0.26
27657, 0.06
27658, 0.93
27659, 0.34
27660, 0.51
27661, 0.29
27662, 0.41
27663, 0.45
27664, 0.04
27665, 0.45
27666, 0.36
27667, 0.34
27668, 0.29
27669, 0.43
27670, 0.10
27671, 0.13
27672, 0.36
27673, 0.16
27674, 0.39
27675, 0.50
27676, 0.42
27677, 0.06
27678, 0.94
27679, 0.16
27680, 0.16
27681, 0.22
27682, 0.37
27683, 0.22
27684, 0.54
27685, 0.14
27686, 0.27
27687, 0.20
27688, 0.09
27689, 0.77
27690, 0.26
27691, 0.47
27692, 0.01
27693, 0.15
27694, 0.22
27695, 0.14
27696, 0.52
27697, 0.31
27698, 0.72
27699, 0.35
27700, 0.22
27701, 0.15
27702, 0.20
27703, 0.15
27704, 0.24
27705, 0.27
27706, 0.04
27707, 0.20
27708, 0.27
27709, 0.05
27710, 0.59
27711, 0.01
27712, 0.74
27713, 0.40
27714, 0.63
27715, 0.62
27716, 0.38
27717, 0.81
27718, 0.41
27719, 0.07
27720, 0.04
27721, 0.59
27722, 0.38
27723, 0.24
27724, 0.80
27725, 0.62
27726, 0.23
27727, 0.53
27728, 0.08
27729, 0.75
27730, 0.09
27731, 0.58
27732, 0.12
27733, 0.61
27734, 0.03
27735, 0.09
27736, 0.59
27737, 0.29
27738, 0.37
27739, 0.39
27740, 0.02
27741, 0.16
27742, 0.59
27743, 0.54
27744, 0.22
27745, 0.38
27746, 0.76
27747, 0.32
27748, 0.36
27749, 0.13
27750, 0.82
27751, 0.67
27752, 0.24
27753, 0.06
27754, 0.42
27755, 0.40
27756, 0.41
27757, 0.25
27758, 0.11
27759, 0.02
27760, 0.59
27761, 0.41
27762, 0.26
27763, 0.18
27764, 0.22
27765, 0.08
27766, 0.03
27767, 0.05
27768, 0.80
27769, 0.02
27770, 0.14
27771, 0.76
27772, 0.82
27773, 0.55
27774, 0.05
27775, 0.23
27776, 0.49
27777, 0.38
27778, 0.23
27779, 0.65
27780, 0.68
27781, 0.51
27782, 0.01
27783, 0.20
27784, 0.58
27785, 0.52
27786, 0.21
27787, 0.01
27788, 0.02
27789, 0.33
27790, 0.09
27791, 0.04
27792, 0.60
27793, 0.43
27794, 0.11
27795, 0.30
27796, 0.16
27797, 0.53
27798, 0.13
27799, 0.35
27800, 0.64
27801, 0.41
27802, 0.88
27803, 0.14
27804, 0.70
27805, 0.06
27806, 0.65
27807, 0.06
27808, 0.39
27809, 0.57
27810, 0.18
27811, 0.89
27812, 0.10
27813, 0.39
27814, 0.02
27815, 0.02
27816, 0.15
27817, 0.98
27818, 0.74
27819, 0.56
27820, 0.06
27821, 0.08
27822, 0.12
27823, 0.19
27824, 0.16
27825, 0.38
27826, 0.35
27827, 0.18
27828, 0.70
27829, 0.91
27830, 0.24
27831, 0.13
27832, 0.09
27833, 0.54
27834, 0.65
27835, 0.27
27836, 0.81
27837, 0.45
27838, 0.86
27839, 0.26
27840, 0.34
27841, 0.35
27842, 0.21
27843, 0.26
27844, 0.15
27845, 0.13
27846, 0.16
27847, 0.95
27848, 0.04
27849, 0.03
27850, 0.31
27851, 0.37
27852, 0.08
27853, 0.17
27854, 0.27
27855, 0.14
27856, 0.40
27857, 0.63
27858, 0.08
27859, 0.83
27860, 0.32
27861, 0.15
27862, 0.21
27863, 0.54
27864, 0.89
27865, 0.03
27866, 0.64
27867, 0.25
27868, 0.80
27869, 0.29
27870, 0.18
27871, 0.61
27872, 0.18
27873, 0.39
27874, 0.02
27875, 0.45
27876, 0.06
27877, 0.09
27878, 0.66
27879, 0.14
27880, 0.09
27881, 0.63
27882, 0.75
27883, 0.59
27884, 0.35
27885, 0.04
27886, 0.18
27887, 0.74
27888, 0.76
27889, 0.23
27890, 0.60
27891, 0.08
27892, 0.67
27893, 0.55
27894, 0.57
27895, 0.38
27896, 0.48
27897, 0.12
27898, 0.42
27899, 0.66
27900, 0.61
27901, 0.41
27902, 0.06
27903, 0.16
27904, 0.02
27905, 0.43
27906, 0.31
27907, 0.03
27908, 0.25
27909, 0.28
27910, 0.11
27911, 0.48
27912, 0.02
27913, 0.02
27914, 0.49
27915, 0.14
27916, 0.28
27917, 0.62
27918, 0.15
27919, 0.09
27920, 0.66
27921, 0.09
27922, 0.17
27923, 0.70
27924, 0.29
27925, 0.10
27926, 0.48
27927, 0.09
27928, 0.84
27929, 0.22
27930, 0.29
27931, 0.08
27932, 0.36
27933, 0.42
27934, 0.70
27935, 0.21
27936, 0.14
27937, 0.41
27938, 0.16
27939, 0.04
27940, 0.44
27941, 0.12
27942, 0.07
27943, 0.15
27944, 0.03
27945, 0.77
27946, 0.47
27947, 0.35
27948, 0.90
27949, 0.11
27950, 0.51
27951, 0.35
27952, 0.38
27953, 0.13
27954, 0.02
27955, 0.09
27956, 0.18
27957, 0.94
27958, 0.01
27959, 0.52
27960, 0.17
27961, 0.01
27962, 0.40
27963, 0.09
27964, 0.58
27965, 0.17
27966, 0.08
27967, 0.15
27968, 0.27
27969, 0.04
27970, 0.37
27971, 0.24
27972, 0.39
27973, 0.04
27974, 0.02
27975, 0.11
27976, 0.03
27977, 0.35
27978, 0.07
27979, 0.74
27980, 0.56
27981, 0.12
27982, 0.01
27983, 0.16
27984, 0.06
27985, 0.04
27986, 0.79
27987, 0.09
27988, 0.23
27989, 0.40
27990, 0.32
27991, 0.52
27992, 0.28
27993, 0.83
27994, 0.07
27995, 0.09
27996, 0.63
27997, 0.59
27998, 0.12
27999, 0.70
28000, 0.16
28001, 0.55
28002, 0.35
28003, 0.04
28004, 0.36
28005, 0.72
28006, 0.11
28007, 0.10
28008, 0.42
28009, 0.28
28010, 0.10
28011, 0.08
28012, 0.54
28013, 0.26
28014, 0.03
28015, 0.56
28016, 0.39
28017, 0.16
28018, 0.25
28019, 0.73
28020, 0.95
28021, 0.16
28022, 0.65
28023, 0.06
28024, 0.48
28025, 0.01
28026, 0.45
28027, 0.19
28028, 0.44
28029, 0.23
28030, 0.45
28031, 0.45
28032, 0.62
28033, 0.49
28034, 0.11
28035, 0.13
28036, 0.74
28037, 0.24
28038, 0.95
28039, 0.48
28040, 0.46
28041, 0.41
28042, 0.19
28043, 0.12
28044, 0.31
28045, 0.21
28046, 0.74
28047, 0.46
28048, 0.51
28049, 0.49
28050, 0.45
28051, 0.63
28052, 0.22
28053, 0.24
28054, 0.61
28055, 0.13
28056, 0.07
28057, 0.68
28058, 0.20
28059, 0.78
28060, 0.67
28061, 0.59
28062, 0.39
28063, 0.04
28064, 0.45
28065, 0.68
28066, 0.57
28067, 0.31
28068, 0.08
28069, 0.23
28070, 0.44
28071, 0.09
28072, 0.85
28073, 0.46
28074, 0.41
28075, 0.59
28076, 0.95
28077, 0.22
28078, 0.09
28079, 0.27
28080, 0.22
28081, 0.21
28082, 0.34
28083, 0.49
28084, 0.48
28085, 0.28
28086, 0.49
28087, 0.15
28088, 0.21
28089, 0.02
28090, 0.55
28091, 0.52
28092, 0.09
28093, 0.69
28094, 0.54
28095, 0.34
28096, 0.09
28097, 0.15
28098, 0.18
28099, 0.21
28100, 0.73
28101, 0.63
28102, 0.01
28103, 0.37
28104, 0.42
28105, 0.17
28106, 0.33
28107, 0.02
28108, 0.45
28109, 0.73
28110, 0.16
28111, 0.63
28112, 0.60
28113, 0.11
28114, 0.35
28115, 0.09
28116, 0.25
28117, 0.17
28118, 0.34
28119, 0.01
28120, 0.22
28121, 0.17
28122, 0.10
28123, 0.02
28124, 0.30
28125, 0.36
28126, 0.26
28127, 0.15
28128, 0.02
28129, 0.79
28130, 0.52
28131, 0.57
28132, 0.08
28133, 0.30
28134, 0.31
28135, 0.15
28136, 0.51
28137, 0.32
28138, 0.19
28139, 0.31
28140, 0.45
28141, 0.26
28142, 0.11
28143, 0.54
28144, 0.40
28145, 0.66
28146, 0.74
28147, 0.65
28148, 0.40
28149, 0.55
28150, 0.04
28151, 0.26
28152, 0.08
28153, 0.48
28154, 0.24
28155, 0.14
28156, 0.64
28157, 0.17
28158, 0.63
28159, 0.06
28160, 0.55
28161, 0.63
28162, 0.22
28163, 0.04
28164, 0.37
28165, 0.18
28166, 0.34
28167, 0.39
28168, 0.10
28169, 0.77
28170, 0.34
28171, 0.20
28172, 0.25
28173, 0.09
28174, 0.41
28175, 0.72
28176, 0.20
28177, 0.12
28178, 0.78
28179, 0.10
28180, 0.53
28181, 0.25
28182, 0.17
28183, 0.05
28184, 0.02
28185, 0.78
28186, 0.13
28187, 0.66
28188, 0.08
28189, 0.44
28190, 0.29
28191, 0.26
28192, 0.03
28193, 0.21
28194, 0.94
28195, 0.13
28196, 0.17
28197, 0.78
28198, 0.67
28199, 0.57
28200, 0.14
28201, 0.22
28202, 0.02
28203, 0.07
28204, 0.11
28205, 0.22
28206, 0.61
28207, 0.15
28208, 0.49
28209, 0.32
28210, 0.18
28211, 0.35
28212, 0.59
28213, 0.13
28214, 0.22
28215, 0.90
28216, 0.44
28217, 0.37
28218, 0.22
28219, 0.21
28220, 0.09
28221, 0.52
28222, 0.82
28223, 0.40
28224, 0.90
28225, 0.04
28226, 0.77
28227, 0.59
28228, 0.20
28229, 0.86
28230, 0.67
28231, 0.08
28232, 0.25
28233, 0.71
28234, 0.21
28235, 0.17
28236, 0.26
28237, 0.55
28238, 0.22
28239, 0.19
28240, 0.03
28241, 0.19
28242, 0.34
28243, 0.01
28244, 0.09
28245, 0.78
28246, 0.20
28247, 0.42
28248, 0.10
28249, 0.42
28250, 0.46
28251, 0.59
28252, 0.14
28253, 0.29
28254, 0.13
28255, 0.08
28256, 0.08
28257, 0.07
28258, 0.52
28259, 0.09
28260, 0.14
28261, 0.04
28262, 0.09
28263, 0.25
28264, 0.36
28265, 0.32
28266, 0.02
28267, 0.21
28268, 0.39
28269, 0.28
28270, 0.10
28271, 0.42
28272, 0.11
28273, 0.57
28274, 0.80
28275, 0.07
28276, 0.02
28277, 0.18
28278, 0.68
28279, 0.69
28280, 0.02
28281, 0.26
28282, 0.22
28283, 0.88
28284, 0.27
28285, 0.63
28286, 0.72
28287, 0.54
28288, 0.25
28289, 0.54
28290, 0.18
28291, 0.11
28292, 0.62
28293, 0.05
28294, 0.68
28295, 0.37
28296, 0.45
28297, 0.33
28298, 0.74
28299, 0.35
28300, 0.38
28301, 0.41
28302, 0.06
28303, 0.17
28304, 0.26
28305, 0.11
28306, 0.20
28307, 0.01
28308, 0.17
28309, 0.26
28310, 0.33
28311, 0.19
28312, 0.51
28313, 0.19
28314, 0.73
28315, 0.73
28316, 0.55
28317, 0.43
28318, 0.19
28319, 0.18
28320, 0.36
28321, 0.53
28322, 0.70
28323, 0.59
28324, 0.93
28325, 0.65
28326, 0.29
28327, 0.88
28328, 0.23
28329, 0.11
28330, 0.48
28331, 0.59
28332, 0.21
28333, 0.54
28334, 0.23
28335, 0.18
28336, 0.21
28337, 0.80
28338, 0.14
28339, 0.32
28340, 0.29
28341, 0.79
28342, 0.80
28343, 0.19
28344, 0.39
28345, 0.77
28346, 0.11
28347, 0.30
28348, 0.27
28349, 0.07
28350, 0.04
28351, 0.37
28352, 0.44
28353, 0.07
28354, 0.02
28355, 0.20
28356, 0.23
28357, 0.20
28358, 0.24
28359, 0.26
28360, 0.96
28361, 0.13
28362, 0.04
28363, 0.78
28364, 0.04
28365, 0.23
28366, 0.21
28367, 0.11
28368, 0.39
28369, 0.40
28370, 0.36
28371, 0.18
28372, 0.79
28373, 0.35
28374, 0.75
28375, 0.18
28376, 0.54
28377, 0.21
28378, 0.63
28379, 0.12
28380, 0.09
28381, 0.01
28382, 0.15
28383, 0.10
28384, 0.61
28385, 0.59
28386, 0.05
28387, 0.89
28388, 0.74
28389, 0.39
28390, 0.01
28391, 0.06
28392, 0.54
28393, 0.70
28394, 0.31
28395, 0.62
28396, 0.29
28397, 0.53
28398, 0.25
28399, 0.84
28400, 0.04
28401, 0.26
28402, 0.15
28403, 0.06
28404, 0.09
28405, 0.03
28406, 0.22
28407, 0.39
28408, 0.10
28409, 0.04
28410, 0.16
28411, 0.77
28412, 0.02
28413, 0.60
28414, 0.74
28415, 0.21
28416, 0.19
28417, 0.10
28418, 0.38
28419, 0.46
28420, 0.61
28421, 0.12
28422, 0.06
28423, 0.34
28424, 0.34
28425, 0.55
28426, 0.10
28427, 0.02
28428, 0.71
28429, 0.65
28430, 0.06
28431, 0.23
28432, 0.28
28433, 0.19
28434, 0.11
28435, 0.12
28436, 0.41
28437, 0.82
28438, 0.34
28439, 0.07
28440, 0.52
28441, 0.21
28442, 0.83
28443, 0.81
28444, 0.23
28445, 0.50
28446, 0.70
28447, 0.26
28448, 0.43
28449, 0.12
28450, 0.23
28451, 0.20
28452, 0.55
28453, 0.68
28454, 0.02
28455, 0.81
28456, 0.14
28457, 0.28
28458, 0.74
28459, 0.16
28460, 0.31
28461, 0.68
28462, 0.25
28463, 0.77
28464, 0.80
28465, 0.08
28466, 0.09
28467, 0.97
28468, 0.53
28469, 0.18
28470, 0.18
28471, 0.36
28472, 0.29
28473, 0.09
28474, 0.31
28475, 0.20
28476, 0.41
28477, 0.32
28478, 0.66
28479, 0.43
28480, 0.04
28481, 0.89
28482, 0.10
28483, 0.04
28484, 0.03
28485, 0.90
28486, 0.72
28487, 0.51
28488, 0.43
28489, 0.64
28490, 0.42
28491, 0.52
28492, 0.73
28493, 0.78
28494, 0.65
28495, 0.35
28496, 0.66
28497, 0.71
28498, 0.07
28499, 0.44
28500, 0.77
28501, 0.79
28502, 0.18
28503, 0.33
28504, 0.31
28505, 0.64
28506, 0.33
28507, 0.20
28508, 0.21
28509, 0.63
28510, 0.09
28511, 0.23
28512, 0.74
28513, 0.35
28514, 0.65
28515, 0.15
28516, 0.20
28517, 0.02
28518, 0.15
28519, 0.03
28520, 0.52
28521, 0.42
28522, 0.15
28523, 0.70
28524, 0.04
28525, 0.11
28526, 0.95
28527, 0.67
28528, 0.13
28529, 0.08
28530, 0.13
28531, 0.13
28532, 0.53
28533, 0.22
28534, 0.90
28535, 0.45
28536, 0.35
28537, 0.03
28538, 0.27
28539, 0.40
28540, 0.32
28541, 0.18
28542, 0.53
28543, 0.59
28544, 0.52
28545, 0.56
28546, 0.49
28547, 0.13
28548, 0.23
28549, 0.98
28550, 0.57
28551, 0.22
28552, 0.05
28553, 0.28
28554, 0.11
28555, 0.37
28556, 0.21
28557, 0.38
28558, 0.36
28559, 0.82
28560, 0.34
28561, 0.27
28562, 0.73
28563, 0.22
28564, 0.27
28565, 0.73
28566, 0.94
28567, 0.17
28568, 0.33
28569, 0.34
28570, 0.02
28571, 0.10
28572, 0.02
28573, 0.31
28574, 0.14
28575, 0.44
28576, 0.16
28577, 0.45
28578, 0.60
28579, 0.46
28580, 0.53
28581, 0.52
28582, 0.17
28583, 0.23
28584, 0.45
28585, 0.23
28586, 0.07
28587, 0.21
28588, 0.06
28589, 0.38
28590, 0.29
28591, 0.56
28592, 0.01
28593, 0.93
28594, 0.06
28595, 0.04
28596, 0.18
28597, 0.18
28598, 0.13
28599, 0.68
28600, 0.05
28601, 0.48
28602, 0.74
28603, 0.70
28604, 0.03
28605, 0.05
28606, 0.43
28607, 0.89
