ID,Prob1
23370, 0.19
23371, 0.26
23372, 0.19
23373, 0.26
23374, 0.10
23375, 0.56
23376, 0.21
23377, 0.52
23378, 0.27
23379, 0.37
23380, 0.19
23381, 0.62
23382, 0.66
23383, 0.30
23384, 0.10
23385, 0.70
23386, 0.10
23387, 0.37
23388, 0.12
23389, 0.45
23390, 0.25
23391, 0.11
23392, 0.12
23393, 0.26
23394, 0.27
23395, 0.36
23396, 0.11
23397, 0.36
23398, 0.19
23399, 0.19
23400, 0.31
23401, 0.25
23402, 0.18
23403, 0.29
23404, 0.70
23405, 0.49
23406, 0.17
23407, 0.11
23408, 0.81
23409, 0.48
23410, 0.33
23411, 0.32
23412, 0.18
23413, 0.11
23414, 0.23
23415, 0.28
23416, 0.17
23417, 0.24
23418, 0.23
23419, 0.43
23420, 0.11
23421, 0.21
23422, 0.37
23423, 0.10
23424, 0.67
23425, 0.47
23426, 0.11
23427, 0.21
23428, 0.48
23429, 0.45
23430, 0.11
23431, 0.22
23432, 0.35
23433, 0.34
23434, 0.29
23435, 0.53
23436, 0.10
23437, 0.61
23438, 0.25
23439, 0.19
23440, 0.51
23441, 0.14
23442, 0.14
23443, 0.19
23444, 0.38
23445, 0.25
23446, 0.39
23447, 0.44
23448, 0.60
23449, 0.27
23450, 0.11
23451, 0.31
23452, 0.51
23453, 0.29
23454, 0.49
23455, 0.41
23456, 0.35
23457, 0.13
23458, 0.29
23459, 0.18
23460, 0.27
23461, 0.49
23462, 0.18
23463, 0.32
23464, 0.56
23465, 0.35
23466, 0.41
23467, 0.36
23468, 0.53
23469, 0.48
23470, 0.32
23471, 0.34
23472, 0.23
23473, 0.13
23474, 0.59
23475, 0.18
23476, 0.46
23477, 0.33
23478, 0.37
23479, 0.25
23480, 0.44
23481, 0.59
23482, 0.41
23483, 0.38
23484, 0.13
23485, 0.30
23486, 0.70
23487, 0.36
23488, 0.43
23489, 0.33
23490, 0.19
23491, 0.37
23492, 0.15
23493, 0.29
23494, 0.18
23495, 0.16
23496, 0.28
23497, 0.29
23498, 0.43
23499, 0.36
23500, 0.40
23501, 0.52
23502, 0.25
23503, 0.28
23504, 0.18
23505, 0.41
23506, 0.17
23507, 0.25
23508, 0.23
23509, 0.69
23510, 0.23
23511, 0.48
23512, 0.71
23513, 0.29
23514, 0.52
23515, 0.14
23516, 0.37
23517, 0.14
23518, 0.30
23519, 0.47
23520, 0.36
23521, 0.19
23522, 0.82
23523, 0.23
23524, 0.38
23525, 0.65
23526, 0.59
23527, 0.50
23528, 0.10
23529, 0.34
23530, 0.57
23531, 0.16
23532, 0.22
23533, 0.37
23534, 0.19
23535, 0.18
23536, 0.51
23537, 0.37
23538, 0.17
23539, 0.70
23540, 0.21
23541, 0.12
23542, 0.42
23543, 0.52
23544, 0.55
23545, 0.59
23546, 0.44
23547, 0.41
23548, 0.32
23549, 0.29
23550, 0.20
23551, 0.20
23552, 0.36
23553, 0.18
23554, 0.23
23555, 0.15
23556, 0.13
23557, 0.71
23558, 0.36
23559, 0.55
23560, 0.39
23561, 0.40
23562, 0.76
23563, 0.13
23564, 0.34
23565, 0.22
23566, 0.27
23567, 0.21
23568, 0.10
23569, 0.41
23570, 0.29
23571, 0.17
23572, 0.60
23573, 0.12
23574, 0.69
23575, 0.10
23576, 0.37
23577, 0.21
23578, 0.14
23579, 0.44
23580, 0.34
23581, 0.69
23582, 0.35
23583, 0.55
23584, 0.33
23585, 0.77
23586, 0.76
23587, 0.71
23588, 0.30
23589, 0.21
23590, 0.54
23591, 0.41
23592, 0.55
23593, 0.43
23594, 0.13
23595, 0.30
23596, 0.35
23597, 0.32
23598, 0.31
23599, 0.26
23600, 0.57
23601, 0.38
23602, 0.10
23603, 0.12
23604, 0.61
23605, 0.66
23606, 0.15
23607, 0.38
23608, 0.13
23609, 0.32
23610, 0.67
23611, 0.60
23612, 0.11
23613, 0.24
23614, 0.48
23615, 0.24
23616, 0.15
23617, 0.19
23618, 0.47
23619, 0.62
23620, 0.27
23621, 0.38
23622, 0.68
23623, 0.67
23624, 0.36
23625, 0.33
23626, 0.26
23627, 0.33
23628, 0.11
23629, 0.35
23630, 0.26
23631, 0.74
23632, 0.41
23633, 0.50
23634, 0.15
23635, 0.21
23636, 0.13
23637, 0.15
23638, 0.31
23639, 0.12
23640, 0.19
23641, 0.63
23642, 0.42
23643, 0.43
23644, 0.40
23645, 0.55
23646, 0.33
23647, 0.38
23648, 0.24
23649, 0.33
23650, 0.12
23651, 0.16
23652, 0.10
23653, 0.20
23654, 0.31
23655, 0.24
23656, 0.27
23657, 0.24
23658, 0.49
23659, 0.29
23660, 0.80
23661, 0.78
23662, 0.65
23663, 0.16
23664, 0.38
23665, 0.51
23666, 0.17
23667, 0.16
23668, 0.28
23669, 0.47
23670, 0.69
23671, 0.31
23672, 0.30
23673, 0.46
23674, 0.27
23675, 0.22
23676, 0.50
23677, 0.33
23678, 0.56
23679, 0.43
23680, 0.29
23681, 0.10
23682, 0.10
23683, 0.65
23684, 0.18
23685, 0.21
23686, 0.19
23687, 0.11
23688, 0.69
23689, 0.19
23690, 0.38
23691, 0.76
23692, 0.20
23693, 0.48
23694, 0.46
23695, 0.44
23696, 0.10
23697, 0.11
23698, 0.53
23699, 0.11
23700, 0.43
23701, 0.24
23702, 0.53
23703, 0.22
23704, 0.17
23705, 0.36
23706, 0.46
23707, 0.11
23708, 0.48
23709, 0.47
23710, 0.34
23711, 0.52
23712, 0.25
23713, 0.38
23714, 0.43
23715, 0.35
23716, 0.30
23717, 0.19
23718, 0.52
23719, 0.10
23720, 0.37
23721, 0.33
23722, 0.55
23723, 0.45
23724, 0.30
23725, 0.30
23726, 0.36
23727, 0.26
23728, 0.30
23729, 0.10
23730, 0.26
23731, 0.51
23732, 0.20
23733, 0.29
23734, 0.10
23735, 0.40
23736, 0.26
23737, 0.33
23738, 0.16
23739, 0.53
23740, 0.35
23741, 0.56
23742, 0.25
23743, 0.63
23744, 0.11
23745, 0.48
23746, 0.43
23747, 0.73
23748, 0.20
23749, 0.12
23750, 0.19
23751, 0.58
23752, 0.13
23753, 0.17
23754, 0.37
23755, 0.53
23756, 0.18
23757, 0.10
23758, 0.16
23759, 0.60
23760, 0.75
23761, 0.35
23762, 0.55
23763, 0.42
23764, 0.19
23765, 0.11
23766, 0.20
23767, 0.36
23768, 0.65
23769, 0.20
23770, 0.42
23771, 0.25
23772, 0.13
23773, 0.26
23774, 0.57
23775, 0.25
23776, 0.10
23777, 0.53
23778, 0.25
23779, 0.41
23780, 0.16
23781, 0.21
23782, 0.10
23783, 0.29
23784, 0.30
23785, 0.70
23786, 0.33
23787, 0.35
23788, 0.32
23789, 0.51
23790, 0.16
23791, 0.58
23792, 0.41
23793, 0.51
23794, 0.35
23795, 0.12
23796, 0.18
23797, 0.17
23798, 0.75
23799, 0.60
23800, 0.53
23801, 0.55
23802, 0.30
23803, 0.71
23804, 0.29
23805, 0.11
23806, 0.18
23807, 0.21
23808, 0.66
23809, 0.16
23810, 0.50
23811, 0.33
23812, 0.26
23813, 0.41
23814, 0.21
23815, 0.35
23816, 0.28
23817, 0.59
23818, 0.42
23819, 0.45
23820, 0.23
23821, 0.55
23822, 0.19
23823, 0.28
23824, 0.27
23825, 0.27
23826, 0.32
23827, 0.41
23828, 0.15
23829, 0.25
23830, 0.17
23831, 0.74
23832, 0.22
23833, 0.53
23834, 0.33
23835, 0.26
23836, 0.16
23837, 0.12
23838, 0.10
23839, 0.68
23840, 0.21
23841, 0.18
23842, 0.11
23843, 0.55
23844, 0.21
23845, 0.31
23846, 0.49
23847, 0.68
23848, 0.18
23849, 0.41
23850, 0.29
23851, 0.32
23852, 0.71
23853, 0.24
23854, 0.78
23855, 0.16
23856, 0.41
23857, 0.29
23858, 0.28
23859, 0.15
23860, 0.50
23861, 0.62
23862, 0.44
23863, 0.15
23864, 0.13
23865, 0.72
23866, 0.37
23867, 0.12
23868, 0.28
23869, 0.13
23870, 0.31
23871, 0.32
23872, 0.22
23873, 0.26
23874, 0.25
23875, 0.54
23876, 0.19
23877, 0.38
23878, 0.37
23879, 0.39
23880, 0.61
23881, 0.44
23882, 0.32
23883, 0.10
23884, 0.41
23885, 0.46
23886, 0.41
23887, 0.49
23888, 0.41
23889, 0.69
23890, 0.16
23891, 0.26
23892, 0.51
23893, 0.22
23894, 0.54
23895, 0.15
23896, 0.28
23897, 0.47
23898, 0.13
23899, 0.23
23900, 0.27
23901, 0.50
23902, 0.48
23903, 0.20
23904, 0.61
23905, 0.14
23906, 0.13
23907, 0.25
23908, 0.52
23909, 0.19
23910, 0.38
23911, 0.14
23912, 0.37
23913, 0.38
23914, 0.88
23915, 0.70
23916, 0.20
23917, 0.26
23918, 0.37
23919, 0.29
23920, 0.83
23921, 0.62
23922, 0.11
23923, 0.13
23924, 0.39
23925, 0.60
23926, 0.12
23927, 0.36
23928, 0.75
23929, 0.66
23930, 0.13
23931, 0.24
23932, 0.33
23933, 0.54
23934, 0.11
23935, 0.27
23936, 0.18
23937, 0.10
23938, 0.20
23939, 0.35
23940, 0.29
23941, 0.42
23942, 0.19
23943, 0.13
23944, 0.56
23945, 0.10
23946, 0.23
23947, 0.10
23948, 0.25
23949, 0.45
23950, 0.46
23951, 0.47
23952, 0.20
23953, 0.30
23954, 0.16
23955, 0.44
23956, 0.37
23957, 0.29
23958, 0.19
23959, 0.20
23960, 0.39
23961, 0.52
23962, 0.27
23963, 0.54
23964, 0.61
23965, 0.45
23966, 0.38
23967, 0.39
23968, 0.12
23969, 0.29
23970, 0.51
23971, 0.41
23972, 0.13
23973, 0.10
23974, 0.35
23975, 0.29
23976, 0.40
23977, 0.16
23978, 0.13
23979, 0.26
23980, 0.50
23981, 0.52
23982, 0.39
23983, 0.28
23984, 0.27
23985, 0.17
23986, 0.36
23987, 0.57
23988, 0.21
23989, 0.28
23990, 0.18
23991, 0.45
23992, 0.19
23993, 0.65
23994, 0.77
23995, 0.28
23996, 0.36
23997, 0.44
23998, 0.14
23999, 0.12
24000, 0.22
24001, 0.54
24002, 0.34
24003, 0.56
24004, 0.27
24005, 0.18
24006, 0.59
24007, 0.41
24008, 0.20
24009, 0.22
24010, 0.35
24011, 0.20
24012, 0.27
24013, 0.49
24014, 0.19
24015, 0.54
24016, 0.40
24017, 0.62
24018, 0.13
24019, 0.35
24020, 0.24
24021, 0.13
24022, 0.17
24023, 0.35
24024, 0.57
24025, 0.23
24026, 0.61
24027, 0.29
24028, 0.46
24029, 0.44
24030, 0.48
24031, 0.23
24032, 0.62
24033, 0.43
24034, 0.44
24035, 0.13
24036, 0.13
24037, 0.43
24038, 0.32
24039, 0.71
24040, 0.50
24041, 0.44
24042, 0.15
24043, 0.35
24044, 0.11
24045, 0.19
24046, 0.20
24047, 0.74
24048, 0.40
24049, 0.44
24050, 0.28
24051, 0.34
24052, 0.68
24053, 0.19
24054, 0.18
24055, 0.32
24056, 0.75
24057, 0.20
24058, 0.46
24059, 0.80
24060, 0.14
24061, 0.28
24062, 0.11
24063, 0.24
24064, 0.19
24065, 0.26
24066, 0.40
24067, 0.56
24068, 0.23
24069, 0.41
24070, 0.13
24071, 0.45
24072, 0.24
24073, 0.44
24074, 0.53
24075, 0.11
24076, 0.29
24077, 0.57
24078, 0.59
24079, 0.23
24080, 0.67
24081, 0.35
24082, 0.20
24083, 0.85
24084, 0.46
24085, 0.18
24086, 0.17
24087, 0.51
24088, 0.24
24089, 0.34
24090, 0.17
24091, 0.30
24092, 0.17
24093, 0.87
24094, 0.79
24095, 0.52
24096, 0.33
24097, 0.24
24098, 0.19
24099, 0.26
24100, 0.19
24101, 0.10
24102, 0.33
24103, 0.25
24104, 0.35
24105, 0.30
24106, 0.31
24107, 0.50
24108, 0.12
24109, 0.14
24110, 0.18
24111, 0.11
24112, 0.26
24113, 0.20
24114, 0.45
24115, 0.24
24116, 0.14
24117, 0.32
24118, 0.33
24119, 0.12
24120, 0.29
24121, 0.23
24122, 0.29
24123, 0.67
24124, 0.40
24125, 0.44
24126, 0.27
24127, 0.20
24128, 0.42
24129, 0.11
24130, 0.28
24131, 0.47
24132, 0.12
24133, 0.14
24134, 0.55
24135, 0.29
24136, 0.64
24137, 0.17
24138, 0.40
24139, 0.31
24140, 0.31
24141, 0.65
24142, 0.10
24143, 0.16
24144, 0.44
24145, 0.27
24146, 0.42
24147, 0.71
24148, 0.52
24149, 0.32
24150, 0.29
24151, 0.55
24152, 0.31
24153, 0.21
24154, 0.39
24155, 0.24
24156, 0.29
24157, 0.53
24158, 0.13
24159, 0.26
24160, 0.84
24161, 0.41
24162, 0.68
24163, 0.11
24164, 0.27
24165, 0.88
24166, 0.45
24167, 0.38
24168, 0.34
24169, 0.12
24170, 0.32
24171, 0.12
24172, 0.38
24173, 0.13
24174, 0.55
24175, 0.17
24176, 0.47
24177, 0.19
24178, 0.19
24179, 0.64
24180, 0.66
24181, 0.29
24182, 0.11
24183, 0.10
24184, 0.52
24185, 0.19
24186, 0.22
24187, 0.46
24188, 0.46
24189, 0.10
24190, 0.29
24191, 0.83
24192, 0.10
24193, 0.24
24194, 0.31
24195, 0.45
24196, 0.23
24197, 0.66
24198, 0.46
24199, 0.79
24200, 0.60
24201, 0.80
24202, 0.66
24203, 0.11
24204, 0.31
24205, 0.19
24206, 0.40
24207, 0.29
24208, 0.48
24209, 0.18
24210, 0.34
24211, 0.43
24212, 0.11
24213, 0.18
24214, 0.16
24215, 0.18
24216, 0.69
24217, 0.13
24218, 0.32
24219, 0.32
24220, 0.28
24221, 0.45
24222, 0.49
24223, 0.10
24224, 0.21
24225, 0.29
24226, 0.52
24227, 0.18
24228, 0.13
24229, 0.25
24230, 0.31
24231, 0.72
24232, 0.12
24233, 0.35
24234, 0.12
24235, 0.56
24236, 0.15
24237, 0.20
24238, 0.31
24239, 0.21
24240, 0.64
24241, 0.20
24242, 0.21
24243, 0.36
24244, 0.51
24245, 0.47
24246, 0.54
24247, 0.38
24248, 0.47
24249, 0.21
24250, 0.21
24251, 0.30
24252, 0.72
24253, 0.18
24254, 0.40
24255, 0.75
24256, 0.34
24257, 0.18
24258, 0.25
24259, 0.19
24260, 0.38
24261, 0.57
24262, 0.29
24263, 0.42
24264, 0.47
24265, 0.60
24266, 0.40
24267, 0.17
24268, 0.13
24269, 0.32
24270, 0.25
24271, 0.11
24272, 0.11
24273, 0.80
24274, 0.29
24275, 0.76
24276, 0.31
24277, 0.11
24278, 0.53
24279, 0.23
24280, 0.51
24281, 0.33
24282, 0.61
24283, 0.33
24284, 0.24
24285, 0.39
24286, 0.74
24287, 0.54
24288, 0.34
24289, 0.27
24290, 0.48
24291, 0.32
24292, 0.11
24293, 0.52
24294, 0.21
24295, 0.38
24296, 0.57
24297, 0.16
24298, 0.20
24299, 0.13
24300, 0.29
24301, 0.68
24302, 0.11
24303, 0.51
24304, 0.36
24305, 0.68
24306, 0.62
24307, 0.52
24308, 0.12
24309, 0.41
24310, 0.21
24311, 0.21
24312, 0.12
24313, 0.23
24314, 0.81
24315, 0.73
24316, 0.13
24317, 0.55
24318, 0.15
24319, 0.45
24320, 0.37
24321, 0.36
24322, 0.25
24323, 0.24
24324, 0.51
24325, 0.47
24326, 0.17
24327, 0.77
24328, 0.42
24329, 0.12
24330, 0.37
24331, 0.49
24332, 0.29
24333, 0.40
24334, 0.41
24335, 0.19
24336, 0.86
24337, 0.17
24338, 0.42
24339, 0.49
24340, 0.12
24341, 0.71
24342, 0.12
24343, 0.52
24344, 0.72
24345, 0.67
24346, 0.18
24347, 0.33
24348, 0.17
24349, 0.10
24350, 0.27
24351, 0.36
24352, 0.11
24353, 0.11
24354, 0.16
24355, 0.57
24356, 0.44
24357, 0.56
24358, 0.19
24359, 0.66
24360, 0.47
24361, 0.37
24362, 0.20
24363, 0.10
24364, 0.26
24365, 0.56
24366, 0.57
24367, 0.30
24368, 0.21
24369, 0.38
24370, 0.23
24371, 0.12
24372, 0.65
24373, 0.79
24374, 0.22
24375, 0.17
24376, 0.41
24377, 0.17
24378, 0.17
24379, 0.74
24380, 0.20
24381, 0.68
24382, 0.27
24383, 0.25
24384, 0.84
24385, 0.58
24386, 0.18
24387, 0.47
24388, 0.12
24389, 0.14
24390, 0.11
24391, 0.54
24392, 0.31
24393, 0.44
24394, 0.43
24395, 0.67
24396, 0.51
24397, 0.42
24398, 0.14
24399, 0.49
24400, 0.48
24401, 0.77
24402, 0.24
24403, 0.11
24404, 0.68
24405, 0.27
24406, 0.40
24407, 0.27
24408, 0.27
24409, 0.24
24410, 0.65
24411, 0.38
24412, 0.10
24413, 0.10
24414, 0.42
24415, 0.51
24416, 0.32
24417, 0.56
24418, 0.39
24419, 0.21
24420, 0.43
24421, 0.33
24422, 0.49
24423, 0.71
24424, 0.41
24425, 0.36
24426, 0.27
24427, 0.65
24428, 0.48
24429, 0.15
24430, 0.22
24431, 0.38
24432, 0.36
24433, 0.31
24434, 0.27
24435, 0.67
24436, 0.36
24437, 0.50
24438, 0.32
24439, 0.11
24440, 0.12
24441, 0.54
24442, 0.14
24443, 0.40
24444, 0.32
24445, 0.18
24446, 0.14
24447, 0.26
24448, 0.10
24449, 0.19
24450, 0.19
24451, 0.28
24452, 0.22
24453, 0.61
24454, 0.62
24455, 0.18
24456, 0.75
24457, 0.51
24458, 0.28
24459, 0.73
24460, 0.31
24461, 0.21
24462, 0.76
24463, 0.15
24464, 0.69
24465, 0.44
24466, 0.30
24467, 0.42
24468, 0.73
24469, 0.37
24470, 0.38
24471, 0.77
24472, 0.26
24473, 0.20
24474, 0.38
24475, 0.25
24476, 0.58
24477, 0.43
24478, 0.17
24479, 0.33
24480, 0.33
24481, 0.14
24482, 0.38
24483, 0.20
24484, 0.30
24485, 0.37
24486, 0.71
24487, 0.18
24488, 0.63
24489, 0.29
24490, 0.10
24491, 0.39
24492, 0.31
24493, 0.83
24494, 0.11
24495, 0.32
24496, 0.31
24497, 0.52
24498, 0.12
24499, 0.33
24500, 0.27
24501, 0.31
24502, 0.21
24503, 0.72
24504, 0.11
24505, 0.51
24506, 0.11
24507, 0.42
24508, 0.31
24509, 0.10
24510, 0.31
24511, 0.34
24512, 0.10
24513, 0.59
24514, 0.77
24515, 0.37
24516, 0.24
24517, 0.19
24518, 0.44
24519, 0.76
24520, 0.37
24521, 0.23
24522, 0.45
24523, 0.32
24524, 0.11
24525, 0.36
24526, 0.36
24527, 0.26
24528, 0.42
24529, 0.26
24530, 0.20
24531, 0.74
24532, 0.11
24533, 0.11
24534, 0.29
24535, 0.31
24536, 0.19
24537, 0.15
24538, 0.33
24539, 0.54
24540, 0.18
24541, 0.26
24542, 0.19
24543, 0.79
24544, 0.19
24545, 0.31
24546, 0.13
24547, 0.34
24548, 0.10
24549, 0.40
24550, 0.10
24551, 0.50
24552, 0.26
24553, 0.63
24554, 0.28
24555, 0.20
24556, 0.26
24557, 0.10
24558, 0.40
24559, 0.29
24560, 0.76
24561, 0.20
24562, 0.28
24563, 0.30
24564, 0.25
24565, 0.64
24566, 0.34
24567, 0.20
24568, 0.43
24569, 0.48
24570, 0.13
24571, 0.19
24572, 0.25
24573, 0.19
24574, 0.59
24575, 0.28
24576, 0.43
24577, 0.16
24578, 0.39
24579, 0.39
24580, 0.44
24581, 0.45
24582, 0.38
24583, 0.22
24584, 0.39
24585, 0.25
24586, 0.43
24587, 0.36
24588, 0.24
24589, 0.49
24590, 0.25
24591, 0.45
24592, 0.11
24593, 0.18
24594, 0.14
24595, 0.21
24596, 0.36
24597, 0.11
24598, 0.50
24599, 0.44
24600, 0.17
24601, 0.11
24602, 0.53
24603, 0.41
24604, 0.43
24605, 0.72
24606, 0.11
24607, 0.69
24608, 0.25
24609, 0.33
24610, 0.28
24611, 0.32
24612, 0.25
24613, 0.39
24614, 0.14
24615, 0.26
24616, 0.46
24617, 0.56
24618, 0.13
24619, 0.20
24620, 0.56
24621, 0.41
24622, 0.41
24623, 0.47
24624, 0.26
24625, 0.22
24626, 0.19
24627, 0.26
24628, 0.27
24629, 0.11
24630, 0.57
24631, 0.32
24632, 0.53
24633, 0.44
24634, 0.11
24635, 0.11
24636, 0.10
24637, 0.16
24638, 0.13
24639, 0.26
24640, 0.44
24641, 0.40
24642, 0.50
24643, 0.19
24644, 0.46
24645, 0.64
24646, 0.59
24647, 0.20
24648, 0.56
24649, 0.60
24650, 0.69
24651, 0.27
24652, 0.30
24653, 0.25
24654, 0.15
24655, 0.55
24656, 0.38
24657, 0.12
24658, 0.34
24659, 0.42
24660, 0.11
24661, 0.39
24662, 0.25
24663, 0.11
24664, 0.17
24665, 0.18
24666, 0.51
24667, 0.64
24668, 0.19
24669, 0.17
24670, 0.15
24671, 0.42
24672, 0.49
24673, 0.20
24674, 0.50
24675, 0.32
24676, 0.45
24677, 0.36
24678, 0.35
24679, 0.26
24680, 0.67
24681, 0.22
24682, 0.83
24683, 0.47
24684, 0.11
24685, 0.54
24686, 0.44
24687, 0.63
24688, 0.26
24689, 0.71
24690, 0.24
24691, 0.28
24692, 0.34
24693, 0.28
24694, 0.11
24695, 0.38
24696, 0.40
24697, 0.46
24698, 0.38
24699, 0.25
24700, 0.44
24701, 0.58
24702, 0.22
24703, 0.17
24704, 0.33
24705, 0.52
24706, 0.10
24707, 0.48
24708, 0.20
24709, 0.34
24710, 0.44
24711, 0.39
24712, 0.31
24713, 0.57
24714, 0.10
24715, 0.36
24716, 0.63
24717, 0.28
24718, 0.12
24719, 0.11
24720, 0.38
24721, 0.47
24722, 0.49
24723, 0.28
24724, 0.24
24725, 0.35
24726, 0.11
24727, 0.57
24728, 0.33
24729, 0.33
24730, 0.60
24731, 0.29
24732, 0.13
24733, 0.50
24734, 0.17
24735, 0.16
24736, 0.25
24737, 0.20
24738, 0.54
24739, 0.64
24740, 0.36
24741, 0.11
24742, 0.11
24743, 0.10
24744, 0.60
24745, 0.86
24746, 0.27
24747, 0.19
24748, 0.85
24749, 0.23
24750, 0.79
24751, 0.33
24752, 0.11
24753, 0.16
24754, 0.37
24755, 0.47
24756, 0.64
24757, 0.30
24758, 0.57
24759, 0.27
24760, 0.74
24761, 0.30
24762, 0.34
24763, 0.11
24764, 0.17
24765, 0.42
24766, 0.50
24767, 0.11
24768, 0.41
24769, 0.26
24770, 0.79
24771, 0.58
24772, 0.47
24773, 0.22
24774, 0.43
24775, 0.68
24776, 0.29
24777, 0.17
24778, 0.21
24779, 0.12
24780, 0.46
24781, 0.16
24782, 0.77
24783, 0.51
24784, 0.29
24785, 0.38
24786, 0.63
24787, 0.47
24788, 0.80
24789, 0.49
24790, 0.50
24791, 0.53
24792, 0.63
24793, 0.10
24794, 0.45
24795, 0.51
24796, 0.42
24797, 0.20
24798, 0.18
24799, 0.19
24800, 0.21
24801, 0.30
24802, 0.13
24803, 0.15
24804, 0.58
24805, 0.29
24806, 0.11
24807, 0.29
24808, 0.19
24809, 0.33
24810, 0.43
24811, 0.26
24812, 0.65
24813, 0.40
24814, 0.16
24815, 0.64
24816, 0.44
24817, 0.18
24818, 0.34
24819, 0.25
24820, 0.30
24821, 0.30
24822, 0.13
24823, 0.25
24824, 0.51
24825, 0.43
24826, 0.62
24827, 0.50
24828, 0.28
24829, 0.33
24830, 0.10
24831, 0.13
24832, 0.25
24833, 0.17
24834, 0.29
24835, 0.31
24836, 0.26
24837, 0.12
24838, 0.26
24839, 0.27
24840, 0.46
24841, 0.32
24842, 0.39
24843, 0.20
24844, 0.25
24845, 0.41
24846, 0.12
24847, 0.13
24848, 0.19
24849, 0.49
24850, 0.29
24851, 0.11
24852, 0.19
24853, 0.73
24854, 0.13
24855, 0.16
24856, 0.49
24857, 0.19
24858, 0.28
24859, 0.28
24860, 0.22
24861, 0.58
24862, 0.28
24863, 0.48
24864, 0.44
24865, 0.10
24866, 0.82
24867, 0.10
24868, 0.80
24869, 0.28
24870, 0.26
24871, 0.44
24872, 0.80
24873, 0.10
24874, 0.23
24875, 0.27
24876, 0.18
24877, 0.24
24878, 0.10
24879, 0.41
24880, 0.57
24881, 0.36
24882, 0.37
24883, 0.11
24884, 0.30
24885, 0.53
24886, 0.34
24887, 0.33
24888, 0.11
24889, 0.14
24890, 0.49
24891, 0.11
24892, 0.33
24893, 0.15
24894, 0.45
24895, 0.23
24896, 0.35
24897, 0.41
24898, 0.32
24899, 0.35
24900, 0.24
24901, 0.10
24902, 0.64
24903, 0.23
24904, 0.28
24905, 0.20
24906, 0.11
24907, 0.20
24908, 0.26
24909, 0.37
24910, 0.13
24911, 0.32
24912, 0.41
24913, 0.31
24914, 0.20
24915, 0.66
24916, 0.56
24917, 0.11
24918, 0.65
24919, 0.34
24920, 0.36
24921, 0.38
24922, 0.11
24923, 0.11
24924, 0.45
24925, 0.13
24926, 0.11
24927, 0.26
24928, 0.25
24929, 0.48
24930, 0.24
24931, 0.19
24932, 0.42
24933, 0.25
24934, 0.12
24935, 0.13
24936, 0.28
24937, 0.30
24938, 0.75
24939, 0.11
24940, 0.27
24941, 0.45
24942, 0.15
24943, 0.20
24944, 0.75
24945, 0.17
24946, 0.55
24947, 0.41
24948, 0.20
24949, 0.58
24950, 0.17
24951, 0.27
24952, 0.24
24953, 0.10
24954, 0.40
24955, 0.34
24956, 0.11
24957, 0.12
24958, 0.32
24959, 0.45
24960, 0.52
24961, 0.69
24962, 0.35
24963, 0.26
24964, 0.49
24965, 0.63
24966, 0.46
24967, 0.54
24968, 0.12
24969, 0.34
24970, 0.36
24971, 0.13
24972, 0.25
24973, 0.22
24974, 0.12
24975, 0.13
24976, 0.11
24977, 0.22
24978, 0.29
24979, 0.12
24980, 0.12
24981, 0.19
24982, 0.33
24983, 0.29
24984, 0.22
24985, 0.18
24986, 0.29
24987, 0.59
24988, 0.18
24989, 0.24
24990, 0.10
24991, 0.11
24992, 0.45
24993, 0.12
24994, 0.69
24995, 0.41
24996, 0.41
24997, 0.46
24998, 0.78
24999, 0.49
25000, 0.50
25001, 0.27
25002, 0.33
25003, 0.45
25004, 0.27
25005, 0.20
25006, 0.26
25007, 0.24
25008, 0.48
25009, 0.58
25010, 0.62
25011, 0.54
25012, 0.17
25013, 0.63
25014, 0.49
25015, 0.50
25016, 0.11
25017, 0.47
25018, 0.39
25019, 0.53
25020, 0.38
25021, 0.29
25022, 0.74
25023, 0.37
25024, 0.81
25025, 0.11
25026, 0.77
25027, 0.27
25028, 0.20
25029, 0.20
25030, 0.10
25031, 0.16
25032, 0.43
25033, 0.11
25034, 0.55
25035, 0.23
25036, 0.58
25037, 0.23
25038, 0.60
25039, 0.70
25040, 0.25
25041, 0.11
25042, 0.71
25043, 0.39
25044, 0.22
25045, 0.48
25046, 0.78
25047, 0.31
25048, 0.69
25049, 0.39
25050, 0.35
25051, 0.34
25052, 0.13
25053, 0.29
25054, 0.17
25055, 0.24
25056, 0.14
25057, 0.64
25058, 0.29
25059, 0.11
25060, 0.31
25061, 0.66
25062, 0.25
25063, 0.56
25064, 0.25
25065, 0.13
25066, 0.39
25067, 0.56
25068, 0.54
25069, 0.14
25070, 0.44
25071, 0.37
25072, 0.30
25073, 0.25
25074, 0.25
25075, 0.43
25076, 0.39
25077, 0.12
25078, 0.13
25079, 0.35
25080, 0.47
25081, 0.11
25082, 0.49
25083, 0.31
25084, 0.79
25085, 0.28
25086, 0.38
25087, 0.28
25088, 0.46
25089, 0.42
25090, 0.20
25091, 0.22
25092, 0.20
25093, 0.73
25094, 0.35
25095, 0.18
25096, 0.59
25097, 0.20
25098, 0.18
25099, 0.30
25100, 0.27
25101, 0.71
25102, 0.25
25103, 0.45
25104, 0.45
25105, 0.11
25106, 0.47
25107, 0.40
25108, 0.30
25109, 0.24
25110, 0.38
25111, 0.12
25112, 0.41
25113, 0.34
25114, 0.42
25115, 0.20
25116, 0.19
25117, 0.27
25118, 0.45
