ID,Prob1
21380, 0.42
21381, 0.23
21382, 0.26
21383, 0.14
21384, 0.34
21385, 0.11
21386, 0.52
21387, 0.24
21388, 0.14
21389, 0.16
21390, 0.24
21391, 0.48
21392, 0.25
21393, 0.57
21394, 0.21
21395, 0.18
21396, 0.65
21397, 0.13
21398, 0.44
21399, 0.48
21400, 0.31
21401, 0.24
21402, 0.44
21403, 0.38
21404, 0.47
21405, 0.34
21406, 0.31
21407, 0.48
21408, 0.51
21409, 0.33
21410, 0.31
21411, 0.14
21412, 0.32
21413, 0.10
21414, 0.18
21415, 0.16
21416, 0.41
21417, 0.36
21418, 0.64
21419, 0.39
21420, 0.27
21421, 0.21
21422, 0.33
21423, 0.54
21424, 0.41
21425, 0.20
21426, 0.21
21427, 0.71
21428, 0.21
21429, 0.23
21430, 0.28
21431, 0.11
21432, 0.37
21433, 0.42
21434, 0.59
21435, 0.75
21436, 0.13
21437, 0.77
21438, 0.65
21439, 0.19
21440, 0.15
21441, 0.34
21442, 0.24
21443, 0.24
21444, 0.69
21445, 0.19
21446, 0.22
21447, 0.28
21448, 0.42
21449, 0.09
21450, 0.54
21451, 0.18
21452, 0.27
21453, 0.10
21454, 0.10
21455, 0.31
21456, 0.66
21457, 0.65
21458, 0.10
21459, 0.18
21460, 0.79
21461, 0.49
21462, 0.62
21463, 0.66
21464, 0.43
21465, 0.21
21466, 0.32
21467, 0.50
21468, 0.29
21469, 0.32
21470, 0.25
21471, 0.30
21472, 0.32
21473, 0.49
21474, 0.10
21475, 0.20
21476, 0.12
21477, 0.23
21478, 0.42
21479, 0.12
21480, 0.33
21481, 0.59
21482, 0.07
21483, 0.24
21484, 0.30
21485, 0.35
21486, 0.16
21487, 0.50
21488, 0.46
21489, 0.37
21490, 0.21
21491, 0.17
21492, 0.18
21493, 0.12
21494, 0.31
21495, 0.41
21496, 0.18
21497, 0.33
21498, 0.79
21499, 0.15
21500, 0.40
21501, 0.27
21502, 0.14
21503, 0.49
21504, 0.39
21505, 0.22
21506, 0.35
21507, 0.44
21508, 0.29
21509, 0.38
21510, 0.19
21511, 0.22
21512, 0.19
21513, 0.11
21514, 0.22
21515, 0.27
21516, 0.35
21517, 0.57
21518, 0.10
21519, 0.35
21520, 0.60
21521, 0.36
21522, 0.71
21523, 0.13
21524, 0.42
21525, 0.29
21526, 0.21
21527, 0.13
21528, 0.28
21529, 0.55
21530, 0.18
21531, 0.25
21532, 0.64
21533, 0.33
21534, 0.45
21535, 0.34
21536, 0.47
21537, 0.70
21538, 0.09
21539, 0.10
21540, 0.55
21541, 0.33
21542, 0.47
21543, 0.56
21544, 0.15
21545, 0.16
21546, 0.27
21547, 0.35
21548, 0.15
21549, 0.44
21550, 0.58
21551, 0.53
21552, 0.17
21553, 0.25
21554, 0.21
21555, 0.37
21556, 0.36
21557, 0.64
21558, 0.23
21559, 0.11
21560, 0.25
21561, 0.23
21562, 0.32
21563, 0.80
21564, 0.71
21565, 0.14
21566, 0.09
21567, 0.47
21568, 0.19
21569, 0.27
21570, 0.23
21571, 0.18
21572, 0.21
21573, 0.32
21574, 0.22
21575, 0.23
21576, 0.42
21577, 0.68
21578, 0.50
21579, 0.41
21580, 0.12
21581, 0.23
21582, 0.18
21583, 0.26
21584, 0.48
21585, 0.39
21586, 0.41
21587, 0.17
21588, 0.33
21589, 0.48
21590, 0.22
21591, 0.38
21592, 0.09
21593, 0.59
21594, 0.29
21595, 0.21
21596, 0.10
21597, 0.80
21598, 0.35
21599, 0.30
21600, 0.35
21601, 0.55
21602, 0.28
21603, 0.44
21604, 0.34
21605, 0.22
21606, 0.14
21607, 0.14
21608, 0.64
21609, 0.12
21610, 0.58
21611, 0.17
21612, 0.27
21613, 0.23
21614, 0.42
21615, 0.36
21616, 0.37
21617, 0.16
21618, 0.17
21619, 0.26
21620, 0.45
21621, 0.28
21622, 0.48
21623, 0.42
21624, 0.25
21625, 0.58
21626, 0.31
21627, 0.20
21628, 0.26
21629, 0.16
21630, 0.38
21631, 0.41
21632, 0.39
21633, 0.25
21634, 0.52
21635, 0.42
21636, 0.14
21637, 0.39
21638, 0.39
21639, 0.23
21640, 0.58
21641, 0.40
21642, 0.27
21643, 0.26
21644, 0.18
21645, 0.40
21646, 0.16
21647, 0.27
21648, 0.18
21649, 0.27
21650, 0.46
21651, 0.48
21652, 0.47
21653, 0.39
21654, 0.15
21655, 0.50
21656, 0.24
21657, 0.36
21658, 0.29
21659, 0.15
21660, 0.09
21661, 0.80
21662, 0.38
21663, 0.44
21664, 0.21
21665, 0.40
21666, 0.17
21667, 0.22
21668, 0.65
21669, 0.63
21670, 0.15
21671, 0.18
21672, 0.45
21673, 0.43
21674, 0.41
21675, 0.37
21676, 0.47
21677, 0.79
21678, 0.23
21679, 0.15
21680, 0.61
21681, 0.35
21682, 0.33
21683, 0.51
21684, 0.16
21685, 0.77
21686, 0.51
21687, 0.10
21688, 0.14
21689, 0.45
21690, 0.31
21691, 0.34
21692, 0.15
21693, 0.13
21694, 0.27
21695, 0.34
21696, 0.40
21697, 0.08
21698, 0.15
21699, 0.63
21700, 0.34
21701, 0.36
21702, 0.44
21703, 0.56
21704, 0.14
21705, 0.36
21706, 0.34
21707, 0.58
21708, 0.21
21709, 0.27
21710, 0.39
21711, 0.66
21712, 0.48
21713, 0.21
21714, 0.40
21715, 0.76
21716, 0.54
21717, 0.08
21718, 0.22
21719, 0.52
21720, 0.20
21721, 0.34
21722, 0.32
21723, 0.15
21724, 0.42
21725, 0.28
21726, 0.44
21727, 0.60
21728, 0.10
21729, 0.10
21730, 0.25
21731, 0.09
21732, 0.46
21733, 0.14
21734, 0.27
21735, 0.60
21736, 0.43
21737, 0.13
21738, 0.17
21739, 0.10
21740, 0.44
21741, 0.24
21742, 0.47
21743, 0.47
21744, 0.17
21745, 0.09
21746, 0.60
21747, 0.35
21748, 0.30
21749, 0.44
21750, 0.18
21751, 0.42
21752, 0.52
21753, 0.31
21754, 0.41
21755, 0.07
21756, 0.36
21757, 0.54
21758, 0.28
21759, 0.07
21760, 0.12
21761, 0.14
21762, 0.16
21763, 0.59
21764, 0.10
21765, 0.12
21766, 0.39
21767, 0.38
21768, 0.30
21769, 0.09
21770, 0.59
21771, 0.30
21772, 0.27
21773, 0.24
21774, 0.30
21775, 0.47
21776, 0.34
21777, 0.43
21778, 0.29
21779, 0.50
21780, 0.40
21781, 0.48
21782, 0.23
21783, 0.46
21784, 0.64
21785, 0.42
21786, 0.35
21787, 0.23
21788, 0.22
21789, 0.66
21790, 0.53
21791, 0.16
21792, 0.31
21793, 0.76
21794, 0.18
21795, 0.31
21796, 0.25
21797, 0.42
21798, 0.20
21799, 0.22
21800, 0.45
21801, 0.22
21802, 0.21
21803, 0.22
21804, 0.22
21805, 0.26
21806, 0.21
21807, 0.49
21808, 0.31
21809, 0.71
21810, 0.21
21811, 0.19
21812, 0.45
21813, 0.31
21814, 0.20
21815, 0.28
21816, 0.17
21817, 0.15
21818, 0.37
21819, 0.24
21820, 0.23
21821, 0.26
21822, 0.14
21823, 0.09
21824, 0.06
21825, 0.23
21826, 0.22
21827, 0.18
21828, 0.43
21829, 0.40
21830, 0.35
21831, 0.36
21832, 0.70
21833, 0.55
21834, 0.24
21835, 0.38
21836, 0.60
21837, 0.40
21838, 0.22
21839, 0.25
21840, 0.20
21841, 0.14
21842, 0.14
21843, 0.49
21844, 0.75
21845, 0.79
21846, 0.14
21847, 0.19
21848, 0.56
21849, 0.33
21850, 0.48
21851, 0.50
21852, 0.24
21853, 0.73
21854, 0.20
21855, 0.13
21856, 0.24
21857, 0.17
21858, 0.19
21859, 0.24
21860, 0.80
21861, 0.15
21862, 0.33
21863, 0.15
21864, 0.64
21865, 0.46
21866, 0.48
21867, 0.52
21868, 0.28
21869, 0.29
21870, 0.22
21871, 0.23
21872, 0.09
21873, 0.15
21874, 0.35
21875, 0.13
21876, 0.15
21877, 0.22
21878, 0.30
21879, 0.33
21880, 0.80
21881, 0.13
21882, 0.74
21883, 0.64
21884, 0.22
21885, 0.08
21886, 0.12
21887, 0.67
21888, 0.44
21889, 0.44
21890, 0.14
21891, 0.36
21892, 0.24
21893, 0.65
21894, 0.75
21895, 0.47
21896, 0.29
21897, 0.64
21898, 0.49
21899, 0.46
21900, 0.31
21901, 0.29
21902, 0.35
21903, 0.27
21904, 0.18
21905, 0.20
21906, 0.53
21907, 0.20
21908, 0.36
21909, 0.43
21910, 0.30
21911, 0.16
21912, 0.36
21913, 0.12
21914, 0.20
21915, 0.18
21916, 0.60
21917, 0.16
21918, 0.23
21919, 0.59
21920, 0.59
21921, 0.33
21922, 0.40
21923, 0.31
21924, 0.45
21925, 0.58
21926, 0.41
21927, 0.37
21928, 0.27
21929, 0.20
21930, 0.41
21931, 0.18
21932, 0.09
21933, 0.41
21934, 0.45
21935, 0.55
21936, 0.29
21937, 0.18
21938, 0.49
21939, 0.45
21940, 0.65
21941, 0.43
21942, 0.31
21943, 0.31
21944, 0.27
21945, 0.17
21946, 0.18
21947, 0.52
21948, 0.38
21949, 0.52
21950, 0.18
21951, 0.28
21952, 0.19
21953, 0.80
21954, 0.33
21955, 0.23
21956, 0.21
21957, 0.24
21958, 0.41
21959, 0.31
21960, 0.27
21961, 0.40
21962, 0.63
21963, 0.22
21964, 0.31
21965, 0.14
21966, 0.69
21967, 0.50
21968, 0.53
21969, 0.46
21970, 0.20
21971, 0.26
21972, 0.05
21973, 0.80
21974, 0.15
21975, 0.47
21976, 0.32
21977, 0.46
21978, 0.59
21979, 0.25
21980, 0.58
21981, 0.44
21982, 0.56
21983, 0.08
21984, 0.50
21985, 0.21
21986, 0.54
21987, 0.41
21988, 0.39
21989, 0.28
21990, 0.20
21991, 0.22
21992, 0.09
21993, 0.32
21994, 0.23
21995, 0.12
21996, 0.15
21997, 0.35
21998, 0.28
21999, 0.09
22000, 0.35
22001, 0.43
22002, 0.36
22003, 0.12
22004, 0.12
22005, 0.20
22006, 0.34
22007, 0.15
22008, 0.28
22009, 0.43
22010, 0.10
22011, 0.30
22012, 0.17
22013, 0.38
22014, 0.35
22015, 0.08
22016, 0.18
22017, 0.37
22018, 0.25
22019, 0.56
22020, 0.36
22021, 0.31
22022, 0.16
22023, 0.50
22024, 0.33
22025, 0.75
22026, 0.43
22027, 0.14
22028, 0.12
22029, 0.29
22030, 0.26
22031, 0.14
22032, 0.25
22033, 0.14
22034, 0.31
22035, 0.16
22036, 0.55
22037, 0.63
22038, 0.52
22039, 0.18
22040, 0.67
22041, 0.30
22042, 0.30
22043, 0.24
22044, 0.37
22045, 0.37
22046, 0.31
22047, 0.37
22048, 0.26
22049, 0.51
22050, 0.43
22051, 0.51
22052, 0.27
22053, 0.42
22054, 0.43
22055, 0.25
22056, 0.52
22057, 0.27
22058, 0.53
22059, 0.59
22060, 0.44
22061, 0.31
22062, 0.41
22063, 0.54
22064, 0.29
22065, 0.58
22066, 0.34
22067, 0.49
22068, 0.51
22069, 0.15
22070, 0.30
22071, 0.50
22072, 0.53
22073, 0.58
22074, 0.40
22075, 0.24
22076, 0.11
22077, 0.33
22078, 0.13
22079, 0.19
22080, 0.14
22081, 0.23
22082, 0.08
22083, 0.24
22084, 0.44
22085, 0.11
22086, 0.29
22087, 0.07
22088, 0.16
22089, 0.19
22090, 0.58
22091, 0.25
22092, 0.56
22093, 0.39
22094, 0.41
22095, 0.24
22096, 0.14
22097, 0.32
22098, 0.08
22099, 0.42
22100, 0.39
22101, 0.27
22102, 0.43
22103, 0.22
22104, 0.30
22105, 0.13
22106, 0.44
22107, 0.33
22108, 0.10
22109, 0.31
22110, 0.07
22111, 0.10
22112, 0.42
22113, 0.61
22114, 0.17
22115, 0.39
22116, 0.32
22117, 0.15
22118, 0.18
22119, 0.29
22120, 0.41
22121, 0.17
22122, 0.24
22123, 0.21
22124, 0.17
22125, 0.24
22126, 0.32
22127, 0.30
22128, 0.27
22129, 0.65
22130, 0.27
22131, 0.39
22132, 0.47
22133, 0.12
22134, 0.48
22135, 0.15
22136, 0.37
22137, 0.15
22138, 0.55
22139, 0.45
22140, 0.27
22141, 0.37
22142, 0.14
22143, 0.35
22144, 0.25
22145, 0.16
22146, 0.39
22147, 0.63
22148, 0.23
22149, 0.23
22150, 0.39
22151, 0.70
22152, 0.26
22153, 0.35
22154, 0.23
22155, 0.78
22156, 0.54
22157, 0.47
22158, 0.29
22159, 0.14
22160, 0.27
22161, 0.27
22162, 0.14
22163, 0.14
22164, 0.22
22165, 0.21
22166, 0.14
22167, 0.17
22168, 0.19
22169, 0.22
22170, 0.07
22171, 0.35
22172, 0.40
22173, 0.37
22174, 0.35
22175, 0.30
22176, 0.27
22177, 0.24
22178, 0.22
22179, 0.31
22180, 0.33
22181, 0.15
22182, 0.71
22183, 0.74
22184, 0.80
22185, 0.42
22186, 0.49
22187, 0.41
22188, 0.11
22189, 0.17
22190, 0.44
22191, 0.11
22192, 0.18
22193, 0.40
22194, 0.21
22195, 0.15
22196, 0.54
22197, 0.23
22198, 0.57
22199, 0.22
22200, 0.35
22201, 0.28
22202, 0.36
22203, 0.55
22204, 0.16
22205, 0.10
22206, 0.43
22207, 0.39
22208, 0.31
22209, 0.31
22210, 0.19
22211, 0.80
22212, 0.09
22213, 0.31
22214, 0.11
22215, 0.56
22216, 0.43
22217, 0.16
22218, 0.62
22219, 0.45
22220, 0.48
22221, 0.37
22222, 0.23
22223, 0.25
22224, 0.14
22225, 0.14
22226, 0.55
22227, 0.45
22228, 0.25
22229, 0.19
22230, 0.32
22231, 0.51
22232, 0.27
22233, 0.66
22234, 0.54
22235, 0.30
22236, 0.50
22237, 0.56
22238, 0.60
22239, 0.29
22240, 0.35
22241, 0.15
22242, 0.10
22243, 0.35
22244, 0.35
22245, 0.46
22246, 0.08
22247, 0.43
22248, 0.50
22249, 0.28
22250, 0.08
22251, 0.17
22252, 0.41
22253, 0.17
22254, 0.10
22255, 0.11
22256, 0.14
22257, 0.35
22258, 0.12
22259, 0.47
22260, 0.81
22261, 0.63
22262, 0.17
22263, 0.18
22264, 0.28
22265, 0.14
22266, 0.35
22267, 0.49
22268, 0.65
22269, 0.52
22270, 0.55
22271, 0.35
22272, 0.18
22273, 0.39
22274, 0.58
22275, 0.50
22276, 0.09
22277, 0.20
22278, 0.15
22279, 0.50
22280, 0.17
22281, 0.44
22282, 0.21
22283, 0.18
22284, 0.24
22285, 0.27
22286, 0.37
22287, 0.35
22288, 0.27
22289, 0.23
22290, 0.38
22291, 0.24
22292, 0.17
22293, 0.53
22294, 0.50
22295, 0.24
22296, 0.47
22297, 0.40
22298, 0.38
22299, 0.24
22300, 0.39
22301, 0.44
22302, 0.47
22303, 0.44
22304, 0.51
22305, 0.38
22306, 0.29
22307, 0.33
22308, 0.13
22309, 0.12
22310, 0.64
22311, 0.15
22312, 0.10
22313, 0.17
22314, 0.65
22315, 0.15
22316, 0.39
22317, 0.21
22318, 0.44
22319, 0.21
22320, 0.42
22321, 0.16
22322, 0.25
22323, 0.18
22324, 0.51
22325, 0.46
22326, 0.21
22327, 0.59
22328, 0.68
22329, 0.67
22330, 0.46
22331, 0.14
22332, 0.59
22333, 0.57
22334, 0.41
22335, 0.10
22336, 0.24
22337, 0.19
22338, 0.15
22339, 0.22
22340, 0.29
22341, 0.24
22342, 0.23
22343, 0.23
22344, 0.20
22345, 0.14
22346, 0.24
22347, 0.14
22348, 0.37
22349, 0.31
22350, 0.33
22351, 0.25
22352, 0.24
22353, 0.12
22354, 0.14
22355, 0.23
22356, 0.34
22357, 0.35
22358, 0.68
22359, 0.31
22360, 0.25
22361, 0.42
22362, 0.47
22363, 0.10
22364, 0.08
22365, 0.21
22366, 0.53
22367, 0.41
22368, 0.32
22369, 0.38
22370, 0.16
22371, 0.22
22372, 0.35
22373, 0.24
22374, 0.79
22375, 0.14
22376, 0.75
22377, 0.40
22378, 0.27
22379, 0.19
22380, 0.60
22381, 0.24
22382, 0.18
22383, 0.40
22384, 0.42
22385, 0.42
22386, 0.45
22387, 0.48
22388, 0.44
22389, 0.29
22390, 0.19
22391, 0.38
22392, 0.40
22393, 0.60
22394, 0.32
22395, 0.28
22396, 0.35
22397, 0.80
22398, 0.32
22399, 0.50
22400, 0.13
22401, 0.36
22402, 0.20
22403, 0.74
22404, 0.45
22405, 0.12
22406, 0.30
22407, 0.17
22408, 0.22
22409, 0.25
22410, 0.43
22411, 0.14
22412, 0.59
22413, 0.23
22414, 0.47
22415, 0.54
22416, 0.26
22417, 0.62
22418, 0.61
22419, 0.17
22420, 0.79
22421, 0.08
22422, 0.12
22423, 0.19
22424, 0.22
22425, 0.37
22426, 0.35
22427, 0.33
22428, 0.52
22429, 0.52
22430, 0.45
22431, 0.31
22432, 0.24
22433, 0.13
22434, 0.46
22435, 0.48
22436, 0.19
22437, 0.30
22438, 0.55
22439, 0.32
22440, 0.40
22441, 0.34
22442, 0.12
22443, 0.51
22444, 0.33
22445, 0.33
22446, 0.34
22447, 0.16
22448, 0.16
22449, 0.22
22450, 0.21
22451, 0.39
22452, 0.38
22453, 0.42
22454, 0.80
22455, 0.33
22456, 0.57
22457, 0.41
22458, 0.29
22459, 0.22
22460, 0.27
22461, 0.25
22462, 0.54
22463, 0.27
22464, 0.61
22465, 0.21
22466, 0.37
22467, 0.30
22468, 0.72
22469, 0.30
22470, 0.30
22471, 0.42
22472, 0.20
22473, 0.77
22474, 0.39
22475, 0.49
22476, 0.54
22477, 0.60
22478, 0.28
22479, 0.21
22480, 0.39
22481, 0.19
22482, 0.55
22483, 0.47
22484, 0.11
22485, 0.09
22486, 0.23
22487, 0.51
22488, 0.36
22489, 0.41
22490, 0.10
22491, 0.20
22492, 0.15
22493, 0.21
22494, 0.13
22495, 0.21
22496, 0.42
22497, 0.21
22498, 0.44
22499, 0.15
22500, 0.35
22501, 0.24
22502, 0.18
22503, 0.09
22504, 0.21
22505, 0.61
22506, 0.32
22507, 0.49
22508, 0.21
22509, 0.80
22510, 0.32
22511, 0.17
22512, 0.35
22513, 0.31
22514, 0.58
22515, 0.08
22516, 0.36
22517, 0.21
22518, 0.37
22519, 0.48
22520, 0.71
22521, 0.72
22522, 0.24
22523, 0.19
22524, 0.30
22525, 0.31
22526, 0.39
22527, 0.54
22528, 0.25
22529, 0.17
22530, 0.14
22531, 0.37
22532, 0.36
22533, 0.44
22534, 0.28
22535, 0.22
22536, 0.14
22537, 0.21
22538, 0.10
22539, 0.19
22540, 0.65
22541, 0.13
22542, 0.56
22543, 0.21
22544, 0.26
22545, 0.17
22546, 0.20
22547, 0.21
22548, 0.34
22549, 0.22
22550, 0.28
22551, 0.36
22552, 0.27
22553, 0.71
22554, 0.37
22555, 0.14
22556, 0.15
22557, 0.14
22558, 0.10
22559, 0.34
22560, 0.53
22561, 0.14
22562, 0.10
22563, 0.23
22564, 0.14
22565, 0.37
22566, 0.09
22567, 0.26
22568, 0.19
22569, 0.17
22570, 0.08
22571, 0.14
22572, 0.35
22573, 0.51
22574, 0.35
22575, 0.23
22576, 0.20
22577, 0.38
22578, 0.24
22579, 0.43
22580, 0.16
22581, 0.24
22582, 0.20
22583, 0.24
22584, 0.30
22585, 0.50
22586, 0.57
22587, 0.29
22588, 0.10
22589, 0.65
22590, 0.12
22591, 0.42
22592, 0.12
22593, 0.68
22594, 0.51
22595, 0.44
22596, 0.26
22597, 0.26
22598, 0.42
22599, 0.09
22600, 0.71
22601, 0.47
22602, 0.39
22603, 0.46
22604, 0.52
22605, 0.45
22606, 0.48
22607, 0.32
22608, 0.15
22609, 0.19
22610, 0.82
22611, 0.15
22612, 0.33
22613, 0.44
22614, 0.17
22615, 0.26
22616, 0.61
22617, 0.20
22618, 0.41
22619, 0.25
22620, 0.68
22621, 0.25
22622, 0.08
22623, 0.37
22624, 0.28
22625, 0.32
22626, 0.54
22627, 0.54
22628, 0.32
22629, 0.27
22630, 0.64
22631, 0.44
22632, 0.50
22633, 0.38
22634, 0.33
22635, 0.19
22636, 0.45
22637, 0.16
22638, 0.21
22639, 0.24
22640, 0.59
22641, 0.17
22642, 0.80
22643, 0.48
22644, 0.59
22645, 0.48
22646, 0.29
22647, 0.29
22648, 0.06
22649, 0.29
22650, 0.40
22651, 0.22
22652, 0.13
22653, 0.38
22654, 0.13
22655, 0.24
22656, 0.14
22657, 0.41
22658, 0.51
22659, 0.58
22660, 0.33
22661, 0.43
22662, 0.29
22663, 0.54
22664, 0.41
22665, 0.40
22666, 0.56
22667, 0.38
22668, 0.22
22669, 0.72
22670, 0.09
22671, 0.19
22672, 0.12
22673, 0.20
22674, 0.25
22675, 0.12
22676, 0.33
22677, 0.54
22678, 0.63
22679, 0.33
22680, 0.50
22681, 0.34
22682, 0.21
22683, 0.32
22684, 0.26
22685, 0.41
22686, 0.08
22687, 0.08
22688, 0.24
22689, 0.27
22690, 0.30
22691, 0.26
22692, 0.16
22693, 0.54
22694, 0.49
22695, 0.26
22696, 0.37
22697, 0.29
22698, 0.08
22699, 0.23
22700, 0.25
22701, 0.51
22702, 0.25
22703, 0.21
22704, 0.18
22705, 0.18
22706, 0.07
22707, 0.43
22708, 0.44
22709, 0.07
22710, 0.36
22711, 0.46
22712, 0.75
22713, 0.32
22714, 0.26
22715, 0.38
22716, 0.25
22717, 0.56
22718, 0.52
22719, 0.28
22720, 0.39
22721, 0.62
22722, 0.41
22723, 0.24
22724, 0.12
22725, 0.21
22726, 0.12
22727, 0.39
22728, 0.22
22729, 0.19
22730, 0.50
22731, 0.14
22732, 0.16
22733, 0.51
22734, 0.64
22735, 0.48
22736, 0.22
22737, 0.31
22738, 0.52
22739, 0.14
22740, 0.29
22741, 0.66
22742, 0.48
22743, 0.49
22744, 0.50
22745, 0.61
22746, 0.28
22747, 0.19
22748, 0.22
22749, 0.25
22750, 0.15
22751, 0.73
22752, 0.32
22753, 0.34
22754, 0.35
22755, 0.14
22756, 0.33
22757, 0.08
22758, 0.15
22759, 0.09
22760, 0.61
22761, 0.40
22762, 0.18
22763, 0.44
22764, 0.38
22765, 0.11
22766, 0.52
22767, 0.54
22768, 0.23
22769, 0.40
22770, 0.45
22771, 0.24
22772, 0.28
22773, 0.39
22774, 0.29
22775, 0.31
22776, 0.17
22777, 0.46
22778, 0.48
22779, 0.68
22780, 0.27
22781, 0.43
22782, 0.27
22783, 0.08
22784, 0.34
22785, 0.44
22786, 0.25
22787, 0.16
22788, 0.20
22789, 0.16
22790, 0.55
22791, 0.07
22792, 0.24
22793, 0.26
22794, 0.69
22795, 0.10
22796, 0.29
22797, 0.19
22798, 0.38
22799, 0.30
22800, 0.72
22801, 0.08
22802, 0.35
22803, 0.41
22804, 0.41
22805, 0.38
22806, 0.18
22807, 0.25
22808, 0.31
22809, 0.18
22810, 0.76
22811, 0.44
22812, 0.46
22813, 0.23
22814, 0.17
22815, 0.15
22816, 0.45
22817, 0.15
22818, 0.50
22819, 0.21
22820, 0.13
22821, 0.09
22822, 0.23
22823, 0.11
22824, 0.19
22825, 0.58
22826, 0.46
22827, 0.80
22828, 0.24
22829, 0.36
22830, 0.38
22831, 0.22
22832, 0.22
22833, 0.17
22834, 0.33
22835, 0.24
22836, 0.23
22837, 0.55
22838, 0.17
22839, 0.23
22840, 0.39
22841, 0.44
22842, 0.77
22843, 0.41
22844, 0.15
22845, 0.60
22846, 0.48
22847, 0.21
22848, 0.08
22849, 0.19
22850, 0.44
22851, 0.54
22852, 0.24
22853, 0.51
22854, 0.14
22855, 0.24
22856, 0.14
22857, 0.43
22858, 0.10
22859, 0.35
22860, 0.40
22861, 0.24
22862, 0.22
22863, 0.30
22864, 0.29
22865, 0.11
22866, 0.41
22867, 0.22
22868, 0.22
22869, 0.16
22870, 0.26
22871, 0.16
22872, 0.18
22873, 0.81
22874, 0.14
22875, 0.26
22876, 0.39
22877, 0.46
22878, 0.41
22879, 0.16
22880, 0.16
22881, 0.28
22882, 0.38
22883, 0.35
22884, 0.27
22885, 0.15
22886, 0.21
22887, 0.07
22888, 0.10
22889, 0.58
22890, 0.11
22891, 0.29
22892, 0.31
22893, 0.58
22894, 0.14
22895, 0.52
22896, 0.31
22897, 0.25
22898, 0.14
22899, 0.25
22900, 0.72
22901, 0.23
22902, 0.14
22903, 0.12
22904, 0.16
22905, 0.49
22906, 0.23
22907, 0.65
22908, 0.56
22909, 0.29
22910, 0.35
22911, 0.12
22912, 0.04
22913, 0.21
22914, 0.41
22915, 0.34
22916, 0.44
22917, 0.56
22918, 0.12
22919, 0.37
22920, 0.15
22921, 0.39
22922, 0.12
22923, 0.30
22924, 0.14
22925, 0.22
22926, 0.28
22927, 0.63
22928, 0.11
22929, 0.64
22930, 0.42
22931, 0.35
22932, 0.22
22933, 0.49
22934, 0.18
22935, 0.11
22936, 0.20
22937, 0.39
22938, 0.22
22939, 0.76
22940, 0.41
22941, 0.24
22942, 0.27
22943, 0.45
22944, 0.57
22945, 0.21
22946, 0.26
22947, 0.36
22948, 0.51
22949, 0.28
22950, 0.50
22951, 0.57
22952, 0.20
22953, 0.63
22954, 0.31
22955, 0.58
22956, 0.40
22957, 0.32
22958, 0.24
22959, 0.29
22960, 0.34
22961, 0.23
22962, 0.21
22963, 0.63
22964, 0.13
22965, 0.15
22966, 0.57
22967, 0.32
22968, 0.40
22969, 0.46
22970, 0.25
22971, 0.22
22972, 0.22
22973, 0.17
22974, 0.31
22975, 0.33
22976, 0.31
22977, 0.29
22978, 0.62
22979, 0.16
22980, 0.30
22981, 0.11
22982, 0.14
22983, 0.15
22984, 0.07
22985, 0.53
22986, 0.67
22987, 0.08
22988, 0.25
22989, 0.17
22990, 0.67
22991, 0.13
22992, 0.77
22993, 0.17
22994, 0.32
22995, 0.41
22996, 0.30
22997, 0.72
22998, 0.50
22999, 0.40
23000, 0.28
23001, 0.25
23002, 0.23
23003, 0.36
23004, 0.30
23005, 0.30
23006, 0.19
23007, 0.19
23008, 0.09
23009, 0.54
23010, 0.13
23011, 0.30
23012, 0.59
23013, 0.16
23014, 0.30
23015, 0.70
23016, 0.48
23017, 0.45
23018, 0.17
23019, 0.43
23020, 0.51
23021, 0.18
23022, 0.53
23023, 0.22
23024, 0.10
23025, 0.21
23026, 0.73
23027, 0.36
23028, 0.15
23029, 0.64
23030, 0.33
23031, 0.73
23032, 0.27
23033, 0.61
23034, 0.26
23035, 0.10
23036, 0.50
23037, 0.47
23038, 0.60
23039, 0.62
23040, 0.64
23041, 0.59
23042, 0.12
23043, 0.16
23044, 0.25
23045, 0.16
23046, 0.39
23047, 0.30
23048, 0.18
23049, 0.64
23050, 0.32
23051, 0.54
23052, 0.27
23053, 0.19
23054, 0.43
23055, 0.36
23056, 0.14
23057, 0.33
23058, 0.22
23059, 0.28
23060, 0.21
23061, 0.51
23062, 0.56
23063, 0.38
23064, 0.13
23065, 0.24
23066, 0.42
23067, 0.08
23068, 0.32
23069, 0.19
23070, 0.29
23071, 0.40
23072, 0.22
23073, 0.41
23074, 0.49
23075, 0.48
23076, 0.39
23077, 0.39
23078, 0.58
23079, 0.59
23080, 0.61
23081, 0.39
23082, 0.17
23083, 0.11
23084, 0.07
23085, 0.08
23086, 0.39
23087, 0.29
23088, 0.11
23089, 0.43
23090, 0.44
23091, 0.14
23092, 0.39
23093, 0.42
23094, 0.37
23095, 0.36
23096, 0.11
23097, 0.14
23098, 0.47
23099, 0.40
23100, 0.14
23101, 0.14
23102, 0.31
23103, 0.41
23104, 0.17
23105, 0.75
23106, 0.12
23107, 0.35
23108, 0.37
23109, 0.26
23110, 0.23
23111, 0.21
23112, 0.32
23113, 0.56
23114, 0.15
23115, 0.08
23116, 0.62
23117, 0.52
23118, 0.80
23119, 0.33
23120, 0.39
23121, 0.56
23122, 0.29
23123, 0.43
23124, 0.13
23125, 0.20
23126, 0.17
23127, 0.12
23128, 0.32
